,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
5398,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,8415000.0,1920.0,27.0
5399,Western European,Single,Unknown or not provided,Female,Cooperative,93.0,1813000.0,1991.0,3.0
5400,Western European,Single,Unknown or not provided,Female,Cooperative,93.0,1813000.0,1991.0,3.0
5401,Western European,Single,Unknown or not provided,Female,Cooperative,93.0,1813000.0,1991.0,3.0
5402,Western European,Single,Unknown or not provided,Female,Cooperative,93.0,1813000.0,1991.0,3.0
5403,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,697000.0,1989.0,5.0
5404,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.64804147465438,697000.0,1989.0,5.0
5405,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,28859000.0,1924.0,6.0
5406,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",60.64804147465438,1548000.0,1910.0,27.0
5407,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",60.64804147465438,1548000.0,1910.0,27.0
5408,Jewish,Married,Unknown or not provided,Male,Cooperative,61.0,1536000.0,1940.7987413772237,24.0
5409,Jewish,Married,Unknown or not provided,Male,Cooperative,61.0,1536000.0,1940.7987413772237,24.0
5410,Western European,Unknown,Unknown or not provided,Male,Apartment house (5+ units),33.0,11630000.0,1920.0,10.0
5411,Unknown,Unknown,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",60.64804147465438,6232000.0,1900.0,26.0
5412,Western European,Married,Unknown or not provided,Female,Cooperative,102.0,733000.0,1940.7987413772237,20.0
5413,Unknown,Unknown,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",60.64804147465438,6232000.0,1900.0,26.0
5414,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,1859000.0,1910.0,27.0
5415,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),60.64804147465438,2846000.0,1900.0,26.0
5416,Western European,Single,Unknown or not provided,Male,Condominium,98.0,2516000.0,1973.0,14.0
5417,Other,Married,Unknown or not provided,Female,MISCELLANEOUS,87.0,9394550.0,1940.7987413772237,2.0
