,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
0,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,45.0,183000.0,1993.0,22.0
1,East Asian,Married,Husband and wife,Female,Single Family Residence,42.0,182222.0,2002.0,14.0
2,Western European,Single,Estate,Female,Single Family Residence,45.0,103151.0,1964.0,28.0
3,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,41.0,122260.0,1981.0,11.0
4,Jewish,Unknown,Unknown or not provided,Female,Single Family Residence,39.0,297735.0,1982.0,28.0
5,Hispanic,Married,Married Woman,Female,Single Family Residence,50.0,167003.0,1999.0,16.0
6,East Asian,Unknown,Unknown or not provided,Male,Single Family Residence,60.62957154858583,149723.0,1999.0,16.0
7,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,29.0,305366.0,2014.0,28.0
8,Other,Unknown,Unknown or not provided,Female,Single Family Residence,60.62957154858583,1337570.0,1940.0,25.0
9,Western European,Single,Husband and wife,Male,Single Family Residence,47.0,557798.0,2000.0,16.0
10,Western European,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,310000.0,1973.0,28.0
11,Western European,Married,Unknown or not provided,Female,Single Family Residence,55.0,1861092.0,1999.0,16.0
12,Western European,Married,Unknown or not provided,Female,Single Family Residence,44.0,351148.0,2002.0,29.0
13,Western European,Married,Husband and wife,Female,Single Family Residence,46.0,154981.0,1974.0,28.0
14,African American,Single,Unknown or not provided,Female,Single Family Residence,37.0,209000.0,2013.0,21.938150112176217
15,Western European,Single,Unknown or not provided,Female,Single Family Residence,46.0,346372.0,2008.0,7.0
16,Western European,Unknown,Husband and wife,Female,Single Family Residence,37.0,429068.0,2002.0,14.0
17,Eastern European,Unknown,Husband and wife,Female,Single Family Residence,60.62957154858583,470000.0,1940.0,28.0
18,Western European,Married,Unknown or not provided,Female,Single Family Residence,33.0,345728.0,1967.0,29.0
19,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,51.0,202198.0,1952.0,28.0
20,Western European,Married,Unknown or not provided,Female,Single Family Residence,49.0,1300000.0,2004.0,12.0
21,Western European,Married,Unknown or not provided,Male,Single Family Residence,52.0,1738300.0,1939.0,29.0
22,Western European,Married,Unknown or not provided,Female,Single Family Residence,65.0,361189.0,1958.0,29.0
23,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,593160.0,1995.0,21.0
24,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,30.0,673900.0,1954.0,28.0
25,Hispanic,Separated,Unknown or not provided,Female,Single Family Residence,68.0,558009.0,2013.0,28.0
26,Western European,Married,Unknown or not provided,Female,Single Family Residence,72.0,518265.0,1955.0,29.0
27,Scandinavian,Unknown,Husband and wife,Female,Single Family Residence,50.0,564809.0,2008.0,7.0
28,Mediterranean,Married,Husband and wife,Female,Single Family Residence,61.0,167770.0,1965.0,28.0
29,African American,Married,Husband and wife,Female,Single Family Residence,41.0,142566.0,2003.0,12.0
30,East Asian,Single,Unknown or not provided,Male,Single Family Residence,49.0,360000.0,2003.0,12.0
31,Western European,Unknown,Husband and wife,Male,Single Family Residence,38.0,1663512.0,2011.0,4.0
32,Western European,Single,Unknown or not provided,Female,Single Family Residence,36.0,705245.0,1956.0,29.0
33,Mediterranean,Married,Unknown or not provided,Female,Single Family Residence,41.0,224700.0,1965.0,28.0
34,Southeast Asian,Married,Husband and wife,Female,Single Family Residence,47.0,1111000.0,1940.0,25.0
35,Mediterranean,Married,Unknown or not provided,Female,Single Family Residence,53.0,1112000.0,1993.0,22.0
36,East Asian,Married,Unknown or not provided,Female,Single Family Residence,44.0,259165.0,2007.0,8.0
37,Hispanic,Married,Separate Estate/Property,Male,Single Family Residence,53.0,342672.0,1968.0,28.0
38,Western European,Married,Husband and wife,Female,Single Family Residence,54.0,311800.0,1999.0,16.0
39,East Asian,Married,Unknown or not provided,Unknown,Single Family Residence,43.0,506000.0,1961.0,29.0
40,African American,Unknown,Unknown or not provided,Female,Single Family Residence,60.62957154858583,100821.0,1982.0,29.0
41,Hispanic,Married,Single / Unmarried,Male,Single Family Residence,85.0,93510.0,1982.0,11.0
42,Western European,Married,Unknown or not provided,Male,Single Family Residence,35.0,912081.0,1955.0,29.0
43,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,172022.0,2014.0,21.938150112176217
44,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,60.62957154858583,149570.0,1979.0,25.0
45,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,46.0,273000.0,1962.0,28.0
46,Jewish,Unknown,Unknown or not provided,Female,Single Family Residence,60.62957154858583,175000.0,1976.0,28.0
47,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,60.62957154858583,71875.0,1958.0,28.0
48,Other,Single,Unknown or not provided,Male,Single Family Residence,50.0,497441.0,1992.0,23.0
49,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,33.0,783148.0,2013.0,2.0
50,Hispanic,Unknown,Unknown or not provided,Male,Single Family Residence,60.0,155911.0,1971.0,28.0
51,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,373282.0,2011.0,4.0
52,African American,Married,Unknown or not provided,Female,Single Family Residence,81.0,66475.0,1970.0,28.0
53,African American,Unknown,Unmarried Woman,Female,Single Family Residence,56.0,124281.0,2008.0,7.0
54,East Asian,Married,Husband and wife,Female,Single Family Residence,39.0,734288.0,1999.0,17.0
55,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,33.0,173980.0,1975.0,25.0
56,Southeast Asian,Married,Husband and wife,Female,Single Family Residence,50.0,1250410.0,2007.0,9.0
57,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,76.0,528470.0,1963.0,25.0
58,Polynesian,Unknown,Husband and wife,Male,Single Family Residence,60.62957154858583,280626.0,2006.0,21.938150112176217
59,East Asian,Married,Unknown or not provided,Female,Single Family Residence,47.0,542248.0,1954.0,29.0
60,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,60.62957154858583,169440.0,1972.0,28.0
61,Western European,Married,Unmarried Woman,Female,Single Family Residence,49.0,343000.0,2007.0,8.0
62,Western European,Single,Unknown or not provided,Female,Single Family Residence,37.0,530000.0,1958.0,28.0
63,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,60.62957154858583,490000.0,2004.0,11.0
64,Western European,Single,Unknown or not provided,Male,Single Family Residence,44.0,530000.0,1920.0,28.0
65,African American,Married,Unknown or not provided,Male,Single Family Residence,68.0,395000.0,2009.0,21.938150112176217
66,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,346607.0,1952.0,28.0
67,Western European,Married,Unknown or not provided,Unknown,Single Family Residence,37.0,373169.0,2004.0,11.0
68,Western European,Married,Unknown,Male,Single Family Residence,53.0,218100.0,1978.0,21.938150112176217
69,Hispanic,Married,Husband and wife,Female,Single Family Residence,51.0,65868.0,1950.0,25.0
70,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,60.0,78349.0,1948.0,28.0
71,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,60.62957154858583,134225.0,1970.0,13.0
72,Other,Single,Unknown or not provided,Male,Single Family Residence,75.0,83002.0,1970.0,28.0
73,African American,Married,Unknown or not provided,Male,Single Family Residence,83.0,70570.0,1970.0,4.0
74,Mediterranean,Unknown,Single / Unmarried,Female,Single Family Residence,60.62957154858583,169776.0,1975.0,28.0
75,Jewish,Married,Single Man,Female,Single Family Residence,75.0,67871.0,1949.0,28.0
76,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,68374.0,1978.0,21.938150112176217
77,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,78.0,167104.0,1983.0,29.0
78,Other,Single,Unknown or not provided,Male,Single Family Residence,60.0,117567.0,1969.0,29.0
79,Other,Married,Unknown or not provided,Female,Single Family Residence,72.0,100501.0,1970.0,28.0
80,African American,Unknown,Single / Unmarried,Female,Single Family Residence,57.0,180399.0,1970.0,28.0
81,Other,Married,Unknown or not provided,Female,Single Family Residence,91.0,371350.0,1952.0,28.0
82,African American,Separated,Unknown or not provided,Female,Single Family Residence,56.0,89323.0,1982.0,25.0
83,East Asian,Married,Unknown or not provided,Male,Single Family Residence,68.0,101393.0,1982.0,25.0
84,African American,Married,Unknown or not provided,Female,Single Family Residence,79.0,91520.0,1968.0,28.0
85,Jewish,Married,Single Woman,Female,Single Family Residence,49.0,235000.0,1959.0,28.0
86,Western European,Married,Unknown or not provided,Female,Single Family Residence,79.0,119239.0,1979.0,25.0
87,Eastern European,Married,Unknown or not provided,Female,Single Family Residence,60.0,78050.0,1968.0,29.0
88,Western European,Unknown,Single Man,Male,Single Family Residence,60.62957154858583,203755.0,1965.0,28.0
89,Western European,Married,Husband and wife,Male,Single Family Residence,58.0,214193.0,1982.0,25.0
90,Eastern European,Single,Unknown or not provided,Female,Single Family Residence,63.0,103526.0,1968.0,28.0
91,Other,Married,Unknown or not provided,Female,Single Family Residence,85.0,135421.0,1959.0,28.0
92,Western European,Unknown,Unknown or not provided,Male,Mobile home,60.62957154858583,5265.0,1980.0,21.938150112176217
93,Western European,Married,Unknown or not provided,Female,Single Family Residence,96.0,198761.0,1980.0,25.0
94,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,53.0,196538.0,1955.0,28.0
95,African American,Married,Unknown or not provided,Female,Single Family Residence,72.0,81799.0,1970.0,28.0
96,African American,Single,Unknown or not provided,Female,Condominium,64.0,79538.0,1984.0,21.938150112176217
97,Western European,Married,Life Estate,Female,Single Family Residence,92.0,82036.0,1960.0,28.0
98,East Asian,Married,Unknown or not provided,Female,Single Family Residence,62.0,75000.0,1971.0,28.0
99,African American,Married,Unknown or not provided,Female,Single Family Residence,50.0,111555.0,1977.0,28.0
100,East Asian,Single,Unknown or not provided,Female,Single Family Residence,48.0,101393.0,1982.0,25.0
101,Western European,Married,Unknown or not provided,Female,Single Family Residence,81.0,130618.0,1964.0,28.0
102,East Asian,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,221591.0,2010.0,5.0
103,Hispanic,Separated,Unknown or not provided,Female,Single Family Residence,80.0,120000.0,2007.0,8.0
104,African American,Married,Unknown or not provided,Male,Single Family Residence,67.0,160437.0,1970.0,28.0
105,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,45.0,77276.0,1950.0,29.0
106,Western European,Married,Married,Female,Single Family Residence,71.0,172692.0,1950.0,28.0
107,African American,Separated,Unknown or not provided,Female,Single Family Residence,47.0,85511.0,1984.0,25.0
108,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,51.0,94241.0,1951.0,29.0
109,East Asian,Unknown,Trust,Male,Single Family Residence,42.0,334774.0,2008.0,7.0
110,Western European,Married,Unknown or not provided,Female,Single Family Residence,77.0,65000.0,1949.0,28.0
111,African American,Single,Unknown or not provided,Male,Single Family Residence,69.0,107508.0,1972.0,28.0
112,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,48.0,90338.0,1942.0,28.0
113,Hispanic,Married,Single Man,Male,Single Family Residence,44.0,130238.0,1969.0,28.0
114,Scandinavian,Unknown,Single / Unmarried,Female,Single Family Residence,60.62957154858583,256506.0,1950.0,29.0
115,Western European,Single,Unknown or not provided,Female,Single Family Residence,42.0,107473.0,2005.0,10.0
116,African American,Married,Unknown or not provided,Female,Single Family Residence,64.0,222243.0,1983.0,28.0
117,Western European,Married,Unknown or not provided,Female,Single Family Residence,73.0,145213.0,1977.0,25.0
118,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,43.0,457000.0,1962.0,29.0
119,Western European,Married,Unknown or not provided,Female,Single Family Residence,63.0,106044.0,1983.0,28.0
120,Western European,Married,Unknown or not provided,Female,Single Family Residence,93.0,420000.0,1959.0,0.0
121,Western European,Married,Husband and wife,Female,Single Family Residence,71.0,192327.0,1999.0,16.0
122,Western European,Married,Unknown or not provided,Male,Single Family Residence,84.0,280000.0,2000.0,15.0
123,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,54.0,308605.0,1952.0,28.0
124,Middle Eastern,Unknown,Husband and wife,Unknown,Single Family Residence,60.62957154858583,195718.0,2002.0,13.0
125,East Asian,Separated,Husband and wife,Female,Single Family Residence,37.0,133922.0,2005.0,10.0
126,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,60.62957154858583,370202.0,1993.0,22.0
127,Western European,Single,Single / Unmarried,Female,Single Family Residence,71.0,181120.0,1988.0,27.0
128,Western European,Married,Unknown or not provided,Female,Single Family Residence,56.0,203230.0,1983.0,25.0
129,Western European,Married,Unknown or not provided,Female,Single Family Residence,64.0,410513.0,1991.0,24.0
130,Eastern European,Married,Unknown or not provided,Male,Single Family Residence,60.0,308727.0,1966.0,29.0
131,East Asian,Married,Unknown or not provided,Female,Single Family Residence,65.0,316713.0,1965.0,28.0
132,Western European,Married,Husband and wife,Female,Single Family Residence,62.0,194822.0,1988.0,25.0
133,Western European,Married,Unknown or not provided,Female,Single Family Residence,98.0,304745.0,1960.0,28.0
134,Other,Single,Unknown or not provided,Male,Single Family Residence,67.0,205750.0,1987.0,25.0
135,Eastern European,Married,Husband and wife,Male,Single Family Residence,50.0,189613.0,2002.0,13.0
136,Mediterranean,Single,Single Man,Male,"Duplex (2 units, any combination)",49.0,477659.0,1938.0,25.0
137,East Asian,Married,Unknown or not provided,Male,Single Family Residence,66.0,115545.0,1974.0,29.0
138,Western European,Married,Unknown or not provided,Male,Single Family Residence,87.0,148071.0,1980.0,28.0
139,Western European,Separated,Husband and wife,Female,Single Family Residence,61.0,128576.0,1980.0,26.0
140,East Asian,Married,Unknown or not provided,Female,Single Family Residence,65.0,181491.0,1990.0,25.0
141,Western European,Married,Husband and wife,Female,Single Family Residence,80.0,164381.0,1988.0,25.0
142,Western European,Single,Single Woman,Female,Single Family Residence,48.0,151490.0,2007.0,8.0
143,Western European,Married,Unknown or not provided,Male,Single Family Residence,43.0,300000.0,1964.0,29.0
144,East Asian,Married,Unknown or not provided,Male,Single Family Residence,73.0,121083.0,1974.0,29.0
145,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,36.0,235995.0,2002.0,13.0
146,Western European,Married,Unknown or not provided,Female,Single Family Residence,70.0,223731.0,1977.0,25.0
147,East Asian,Married,Unknown or not provided,Female,Single Family Residence,74.0,101926.0,1974.0,28.0
148,Western European,Married,Husband and wife,Female,Single Family Residence,41.0,522285.0,1992.0,24.0
149,Unknown,Unknown,Single / Unmarried,Unknown,Condominium,60.62957154858583,75745.0,1975.0,21.938150112176217
150,Western European,Single,Unknown or not provided,Female,Single Family Residence,65.0,114048.0,1972.0,29.0
151,East Asian,Married,Unknown or not provided,Male,Single Family Residence,64.0,127235.0,1982.0,28.0
152,Polynesian,Single,Unknown or not provided,Female,Condominium,72.0,400000.0,1978.0,21.938150112176217
153,East Asian,Unknown,Single / Unmarried,Unknown,Single Family Residence,60.62957154858583,463873.0,2008.0,21.938150112176217
154,Mediterranean,Married,Unknown or not provided,Female,Single Family Residence,81.0,420269.0,1959.0,29.0
155,Western European,Married,Single Woman,Female,Single Family Residence,79.0,315000.0,1961.0,29.0
156,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,89820.0,1970.0,28.0
157,Middle Eastern,Married,Unknown or not provided,Unknown,Single Family Residence,47.0,316460.0,1992.0,23.0
158,Hispanic,Unknown,Husband and wife,Female,Condominium,59.0,87024.0,1960.0,21.938150112176217
159,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,40.0,91086.0,1972.0,28.0
160,Western European,Unknown,Single / Unmarried,Female,Single Family Residence,66.0,121663.0,1983.0,28.0
161,Eastern European,Married,Husband and wife,Female,Single Family Residence,50.0,174188.0,2004.0,11.0
162,East Asian,Married,Unknown or not provided,Male,Single Family Residence,46.0,450325.0,1961.0,28.0
163,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,35.0,295371.0,1963.0,29.0
164,East Asian,Unknown,Unknown or not provided,Female,Single Family Residence,60.62957154858583,122854.0,1972.0,28.0
165,Western European,Single,Unknown or not provided,Female,Single Family Residence,69.0,88709.0,1982.0,28.0
166,Western European,Married,Unknown or not provided,Female,Single Family Residence,68.0,295000.0,1996.0,19.0
167,Western European,Married,Single Woman,Female,Single Family Residence,67.0,191018.0,2000.0,15.0
168,Other,Married,Unknown or not provided,Female,Single Family Residence,74.0,115383.0,1972.0,29.0
169,Western European,Married,Unknown or not provided,Male,Single Family Residence,65.0,102783.0,1984.0,25.0
170,Eastern European,Married,Husband and wife,Female,Single Family Residence,101.0,321874.0,1997.0,18.0
171,East Asian,Married,Husband and wife,Male,Single Family Residence,70.0,228000.0,1996.0,19.0
172,East Asian,Married,Husband and wife,Unknown,Single Family Residence,54.0,268848.0,1999.0,16.0
173,Western European,Married,Unknown or not provided,Female,Single Family Residence,64.0,281569.0,1963.0,3.0
174,Western European,Married,Unknown or not provided,Female,Single Family Residence,60.0,247303.0,1992.0,23.0
175,Other,Married,Husband and wife,Male,Single Family Residence,40.0,149773.0,2003.0,12.0
176,Western European,Single,Single Woman,Female,Single Family Residence,76.0,201777.0,2000.0,15.0
177,Other,Married,Unknown or not provided,Female,Single Family Residence,56.0,132043.0,1981.0,29.0
178,Eastern European,Unknown,Single Woman,Female,Single Family Residence,38.0,433228.0,1923.0,0.0
179,Western European,Married,Single Man,Male,Single Family Residence,57.0,114452.0,1972.0,28.0
180,Hispanic,Unknown,Unknown or not provided,Male,Condominium,34.0,31029.0,1982.0,21.938150112176217
181,Jewish,Single,Single Woman,Female,Single Family Residence,57.0,473960.0,1992.0,23.0
182,East Asian,Married,Unknown or not provided,Female,Single Family Residence,59.0,180173.0,1991.0,24.0
183,Western European,Married,Husband and wife,Female,Single Family Residence,48.0,212153.0,1983.0,25.0
184,East Asian,Single,Unmarried Man,Female,Single Family Residence,42.0,205100.0,1996.0,19.0
185,Other,Married,Unknown or not provided,Female,Single Family Residence,76.0,346548.0,1980.0,25.0
186,Other,Married,Unknown or not provided,Female,Single Family Residence,36.0,315000.0,1987.0,25.0
187,Western European,Single,Single Woman,Female,Condominium,68.0,276892.0,1972.0,28.0
188,East Asian,Married,Unknown or not provided,Female,Single Family Residence,45.0,679000.0,2011.0,4.0
189,East Asian,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,221017.0,2003.0,12.0
190,Western European,Married,Unknown or not provided,Female,Single Family Residence,72.0,111147.0,1975.0,29.0
191,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,58.0,228788.0,2003.0,12.0
192,Western European,Single,Single Man,Male,Single Family Residence,46.0,190939.0,1977.0,25.0
193,Hispanic,Married,Single Man,Unknown,Single Family Residence,46.0,164719.0,1981.0,28.0
194,Western European,Married,Unknown or not provided,Female,Single Family Residence,98.0,344044.0,1959.0,28.0
195,East Asian,Single,Unknown or not provided,Female,Single Family Residence,46.0,326068.0,1992.0,23.0
196,Middle Eastern,Unknown,Unknown or not provided,Male,Single Family Residence,60.62957154858583,220933.0,2004.0,11.0
197,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,60.62957154858583,187534.0,2003.0,12.0
198,Western European,Single,Unknown or not provided,Female,Single Family Residence,45.0,390000.0,1960.0,29.0
199,Western European,Married,Husband and wife,Female,Single Family Residence,73.0,202405.0,1959.0,29.0
200,Western European,Married,Unknown or not provided,Male,Single Family Residence,67.0,160000.0,1961.0,28.0
201,Western European,Married,Unknown or not provided,Female,Single Family Residence,79.0,90575.0,1967.0,25.0
202,Mediterranean,Married,Unknown or not provided,Male,Single Family Residence,63.0,149411.0,1965.0,28.0
203,Western European,Married,Unknown or not provided,Female,Single Family Residence,81.0,103455.0,1976.0,28.0
204,Hispanic,Unknown,Married,Male,Single Family Residence,60.62957154858583,147107.0,1975.0,28.0
205,Hispanic,Single,Single Woman,Female,Single Family Residence,38.0,135719.0,1984.0,25.0
206,Western European,Single,Husband and wife,Female,Single Family Residence,39.0,171403.0,2009.0,6.0
207,African American,Married,Unknown or not provided,Female,Single Family Residence,102.0,142973.0,1978.0,28.0
208,Western European,Unknown,Husband and wife,Male,Single Family Residence,89.0,97348.0,1970.0,28.0
209,East Asian,Married,Unknown or not provided,Unknown,Single Family Residence,76.0,113970.0,1976.0,28.0
210,Western European,Married,Unmarried Woman,Female,Single Family Residence,62.0,164234.0,1968.0,28.0
211,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,75.0,116174.0,1968.0,25.0
212,Eastern European,Single,Unknown or not provided,Male,Single Family Residence,61.0,124000.0,1974.0,25.0
213,Scandinavian,Single,Unknown or not provided,Male,Single Family Residence,71.0,156663.0,1965.0,28.0
214,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,66.0,72000.0,1940.0,29.0
215,Western European,Married,Single / Unmarried,Female,Single Family Residence,57.0,180587.0,1971.0,28.0
216,Hispanic,Married,Husband and wife,Female,Single Family Residence,42.0,101468.0,1945.0,28.0
217,East Asian,Single,Unknown or not provided,Male,Single Family Residence,51.0,118262.0,1976.0,25.0
218,Jewish,Married,Unknown or not provided,Female,Single Family Residence,83.0,148201.0,1970.0,28.0
219,Western European,Married,Unknown or not provided,Female,Single Family Residence,82.0,125863.0,1976.0,7.0
220,African American,Married,Single Man,Female,Single Family Residence,50.0,199000.0,1995.0,21.0
221,Hispanic,Married,Husband and wife,Female,Single Family Residence,47.0,215373.0,2002.0,14.0
222,Western European,Single,Unknown or not provided,Male,Single Family Residence,64.0,97506.0,1976.0,29.0
223,Western European,Married,Single Man,Male,Single Family Residence,85.0,202000.0,1957.0,25.0
224,Hispanic,Married,Husband and wife,Female,Single Family Residence,60.0,193689.0,2001.0,15.0
225,African American,Unknown,Unknown or not provided,Male,Single Family Residence,60.62957154858583,212907.0,2012.0,3.0
226,African American,Separated,Unknown or not provided,Female,Single Family Residence,50.0,142849.0,1975.0,28.0
227,Hispanic,Married,Unmarried Woman,Female,Single Family Residence,65.0,157726.0,2008.0,7.0
228,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,60.62957154858583,192607.0,1969.0,28.0
229,African American,Married,Unknown or not provided,Male,Single Family Residence,57.0,90933.0,1974.0,6.0
230,Hispanic,Married,Husband and wife,Female,Single Family Residence,53.0,71682.0,1968.0,29.0
231,East Asian,Unknown,Unknown or not provided,Female,Single Family Residence,60.62957154858583,305221.0,2012.0,4.0
232,Hispanic,Unknown,Unknown or not provided,Male,Single Family Residence,39.0,138844.0,1973.0,28.0
233,East Asian,Single,Unknown or not provided,Male,Single Family Residence,40.0,173558.0,2005.0,11.0
234,Western European,Single,Unknown or not provided,Female,Single Family Residence,59.0,168249.0,1965.0,25.0
235,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,71.0,126075.0,1982.0,25.0
236,African American,Married,Unknown or not provided,Male,Single Family Residence,68.0,31359.0,1955.0,28.0
237,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,68345.0,1978.0,21.938150112176217
238,African American,Married,Unknown or not provided,Female,Single Family Residence,81.0,49400.0,1950.0,7.0
239,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,79.0,136289.0,1979.0,25.0
240,Western European,Married,Unknown or not provided,Female,Single Family Residence,58.0,89298.0,1972.0,25.0
241,Hispanic,Married,Community Property,Female,Single Family Residence,53.0,97357.0,2003.0,12.0
242,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,60.62957154858583,83616.0,1977.0,21.938150112176217
243,Western European,Single,Unknown or not provided,Male,Single Family Residence,39.0,285295.0,1955.0,29.0
244,Western European,Married,Unknown or not provided,Female,Single Family Residence,71.0,101201.0,1964.0,28.0
245,Western European,Married,Unknown or not provided,Female,Single Family Residence,63.0,122812.0,1967.0,28.0
246,Western European,Single,Unknown or not provided,Male,Single Family Residence,82.0,216085.0,1965.0,29.0
247,African American,Married,Husband and wife,Unknown,Single Family Residence,44.0,96139.0,1975.0,28.0
248,East Asian,Married,Unknown or not provided,Female,Single Family Residence,61.0,199451.0,2002.0,14.0
249,Eastern European,Single,Unknown or not provided,Female,Single Family Residence,59.0,208373.0,1976.0,29.0
250,African American,Separated,Unknown or not provided,Female,Single Family Residence,87.0,58725.0,1950.0,29.0
251,Western European,Married,Unknown or not provided,Male,Single Family Residence,70.0,68298.0,1950.0,28.0
252,Hispanic,Separated,Unknown or not provided,Female,Single Family Residence,82.0,64672.0,1950.0,28.0
253,Western European,Married,Unknown or not provided,Female,Single Family Residence,52.0,156818.0,1975.0,28.0
254,Western European,Single,Unknown or not provided,Female,Single Family Residence,77.0,94380.0,1984.0,25.0
255,Western European,Married,Revocable Trust,Female,Single Family Residence,71.0,183918.0,1974.0,28.0
256,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,65.0,153301.0,1935.0,28.0
257,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,60.62957154858583,90885.0,1945.0,29.0
258,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,60.62957154858583,36661.0,1976.0,21.938150112176217
259,Western European,Single,Estate,Male,Single Family Residence,66.0,96106.0,1970.0,28.0
260,Hispanic,Separated,Unknown or not provided,Female,Single Family Residence,53.0,72170.0,1973.0,25.0
261,Western European,Single,Unknown or not provided,Female,Single Family Residence,25.0,198813.0,1953.0,29.0
262,Hispanic,Separated,Unknown or not provided,Female,Single Family Residence,50.0,76918.0,1947.0,25.0
263,Hispanic,Married,Husband and wife,Male,Single Family Residence,52.0,126594.0,1968.0,28.0
264,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,66.0,84963.0,1930.0,28.0
265,Unknown,Unknown,Sole Owner,Unknown,Single Family Residence,60.62957154858583,82591.0,1977.0,21.938150112176217
266,Mediterranean,Married,Unknown or not provided,Female,Single Family Residence,91.0,54870.0,1960.0,29.0
267,Western European,Single,Unknown or not provided,Female,Single Family Residence,46.0,76961.0,1960.0,29.0
268,African American,Married,Unknown or not provided,Female,Single Family Residence,55.0,35658.0,1953.0,28.0
269,Hispanic,Married,Husband and wife,Male,Single Family Residence,35.0,79734.0,1984.0,25.0
270,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,81.0,90678.0,1964.0,25.0
271,Western European,Single,Unknown or not provided,Male,Single Family Residence,108.0,52536.0,1945.0,25.0
272,Hispanic,Unknown,Unknown or not provided,Male,Single Family Residence,47.0,93660.0,1945.0,25.0
273,Hispanic,Married,Husband and wife,Male,Single Family Residence,56.0,70914.0,1961.0,25.0
274,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,61.0,152367.0,1973.0,29.0
275,East Asian,Married,Unknown or not provided,Female,Condominium,64.0,80066.0,1978.0,21.938150112176217
276,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,49.0,51831.0,1954.0,25.0
277,Western European,Married,Husband and wife,Female,Single Family Residence,39.0,167188.0,1974.0,28.0
278,Hispanic,Married,Husband and wife,Unknown,Single Family Residence,75.0,59833.0,1954.0,28.0
279,African American,Separated,Unknown or not provided,Male,Single Family Residence,60.0,94857.0,1950.0,29.0
280,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,40.0,48839.0,1954.0,28.0
281,Western European,Married,Unknown or not provided,Female,Single Family Residence,65.0,108930.0,1940.0,29.0
282,Western European,Married,Unknown or not provided,Female,Single Family Residence,75.0,102816.0,1978.0,25.0
283,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,63.0,34047.0,1941.0,29.0
284,Hispanic,Unknown,Unknown or not provided,Female,Mobile home,60.62957154858583,3465.0,1969.0,21.938150112176217
285,African American,Married,Unknown or not provided,Female,Single Family Residence,63.0,131743.0,1972.0,28.0
286,East Asian,Married,Unknown or not provided,Unknown,Single Family Residence,50.0,183402.0,2007.0,8.0
