,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
0,Scandinavian,Single,Single Woman,Female,Single Family Residence,45.0,723000.0,1976.0,20.0
1,Unknown,Unknown,Community Property,Unknown,Single Family Residence,58.477170903599294,785000.0,1964.0,20.0
2,Eastern European,Married,Community Property,Unknown,Single Family Residence,45.0,1258000.0,1930.0,0.0
3,Jewish,Married,Trust,Male,Single Family Residence,48.0,875000.0,2005.0,10.0
4,Jewish,Unknown,Unknown or not provided,Female,Single Family Residence,58.477170903599294,2602000.0,2001.0,14.0
5,Mediterranean,Married,Separate Estate/Property,Female,Single Family Residence,62.0,1005000.0,1948.0,18.0
6,Mediterranean,Married,Separate Estate/Property,Female,Single Family Residence,62.0,1005000.0,1948.0,18.0
7,Western European,Married,Trust,Female,Single Family Residence,45.0,2104000.0,1940.0,20.0
8,Other,Married,Trustee,Female,Single Family Residence,54.0,1919000.0,1953.0,20.0
9,Other,Married,Trustee,Female,Single Family Residence,54.0,1919000.0,1953.0,20.0
10,Western European,Married,Trustee,Female,Single Family Residence,94.0,875000.0,1925.0,20.0
11,Other,Single,Separate Estate/Property,Female,Single Family Residence,53.0,2089000.0,1948.0,4.0
12,African American,Married,Trustee,Female,Single Family Residence,92.0,1010000.0,1956.0,5.0
13,African American,Married,Trustee,Female,Single Family Residence,92.0,1010000.0,1956.0,5.0
14,Eastern European,Single,Unknown or not provided,Male,Condominium,59.0,1163000.0,2005.0,17.062327947336925
15,Unknown,Unknown,Unknown or not provided,Unknown,Unknown,58.477170903599294,870000.0,1944.2155370730843,17.062327947336925
16,African American,Married,Husband and wife,Female,Single Family Residence,78.0,903000.0,1954.0,22.0
17,African American,Married,Husband and wife,Female,Single Family Residence,78.0,903000.0,1954.0,22.0
18,Jewish,Married,Personal Trust,Male,Single Family Residence,93.0,2415000.0,2014.0,2.0
19,Jewish,Married,Trust,Female,Single Family Residence,83.0,1569000.0,1946.0,20.0
20,Western European,Married,Trustee,Female,Single Family Residence,79.0,1728000.0,1929.0,20.0
21,Other,Single,Single Woman,Female,Single Family Residence,48.0,1585000.0,1928.0,20.0
22,Jewish,Married,Trust,Female,Condominium,71.0,1179000.0,1989.0,17.062327947336925
23,Western European,Single,Trust,Unknown,Single Family Residence,70.0,867000.0,1937.0,1.0
24,Western European,Single,Trust,Unknown,Single Family Residence,70.0,867000.0,1937.0,1.0
25,Western European,Single,Trust,Unknown,Single Family Residence,70.0,867000.0,1937.0,1.0
26,Western European,Single,Trust,Unknown,Single Family Residence,70.0,867000.0,1937.0,1.0
27,Other,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Condominium,58.477170903599294,778000.0,1972.0,20.0
28,Other,Married,Trustee,Female,Single Family Residence,63.0,2302000.0,1994.0,20.0
29,Other,Married,Trustee,Female,Single Family Residence,63.0,2302000.0,1994.0,20.0
30,Other,Married,Trust,Male,Single Family Residence,75.0,1490000.0,1962.0,20.0
31,Eastern European,Married,Trustee,Male,Single Family Residence,50.0,1333000.0,1947.0,20.0
32,Western European,Married,Trust,Female,Single Family Residence,63.0,1540000.0,1946.0,20.0
33,Jewish,Married,Unknown or not provided,Female,Condominium,79.0,1199000.0,1980.0,20.0
34,Western European,Married,Trustee,Male,Single Family Residence,45.0,1659000.0,1926.0,20.0
35,Western European,Married,Trustee,Male,Single Family Residence,45.0,1659000.0,1926.0,20.0
36,Jewish,Unknown,Company/Corporation/Incorporated,Unknown,Single Family Residence,58.477170903599294,2989000.0,1962.0,7.0
37,Mediterranean,Single,Unknown or not provided,Female,"Duplex (2 units, any combination)",63.0,1731000.0,1921.0,8.0
38,Mediterranean,Single,Unknown or not provided,Female,"Duplex (2 units, any combination)",63.0,1731000.0,1921.0,8.0
39,Jewish,Single,Single Man,Male,Single Family Residence,39.0,2151000.0,1947.0,5.0
40,Western European,Unknown,Trust,Male,Condominium,58.477170903599294,1585000.0,1977.0,1.0
41,Western European,Unknown,Trust,Male,Condominium,58.477170903599294,1585000.0,1977.0,1.0
42,Western European,Married,Unknown or not provided,Female,Condominium,38.0,788000.0,1979.0,17.062327947336925
43,Western European,Single,Trust,Female,Condominium,93.0,941000.0,1980.0,17.062327947336925
44,Southeast Asian,Unknown,Trustee,Unknown,Single Family Residence,58.477170903599294,1507000.0,1927.0,20.0
45,Other,Separated,Revocable Trust,Female,Condominium,59.0,966000.0,2005.0,17.062327947336925
46,Other,Separated,Revocable Trust,Female,Condominium,59.0,966000.0,2005.0,17.062327947336925
47,Other,Separated,Revocable Trust,Female,Condominium,59.0,966000.0,2005.0,17.062327947336925
48,Other,Married,Trust,Male,Single Family Residence,74.0,2583000.0,1951.0,20.0
49,Eastern European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,Condominium,50.0,946000.0,1989.0,17.062327947336925
50,Eastern European,Married,Husband and wife,Unknown,"Triplex (3 units, any combination)",47.0,1941000.0,1930.0,20.0
51,Western European,Married,Personal Trust,Female,"Quadplex (4 Units, Any Combination)",51.0,1080000.0,1940.0,20.0
52,Jewish,Married,Trustee,Male,Condominium,50.0,784000.0,1989.0,17.062327947336925
53,Western European,Unknown,Trustee,Unknown,Single Family Residence,36.0,1163000.0,1939.0,20.0
54,Western European,Separated,Unknown or not provided,Female,"Duplex (2 units, any combination)",41.0,2598000.0,1929.0,21.0
55,Western European,Married,Unknown or not provided,Male,Single Family Residence,52.0,2201000.0,2014.0,21.0
56,Jewish,Single,Unknown or not provided,Male,Single Family Residence,71.0,1139000.0,1960.0,17.0
57,Jewish,Single,Unknown or not provided,Male,Single Family Residence,71.0,1139000.0,1960.0,17.0
58,African American,Unknown,Unknown or not provided,Female,Condominium,56.0,425000.0,1972.0,17.062327947336925
59,African American,Unknown,Unknown or not provided,Female,Condominium,56.0,425000.0,1972.0,17.062327947336925
60,Jewish,Married,Trust,Male,Single Family Residence,41.0,1054000.0,1948.0,20.0
61,Jewish,Married,Unknown or not provided,Female,Single Family Residence,56.0,1935000.0,2014.0,20.0
62,East Asian,Unknown,Trust,Female,Condominium,44.0,659000.0,1963.0,17.062327947336925
63,East Asian,Unknown,Trust,Female,Condominium,44.0,659000.0,1963.0,17.062327947336925
64,Western European,Married,Unknown or not provided,Female,Condominium,66.0,674000.0,1981.0,17.062327947336925
65,Western European,Married,Unknown or not provided,Female,Condominium,66.0,674000.0,1981.0,17.062327947336925
66,Western European,Married,Unknown or not provided,Female,Condominium,66.0,674000.0,1981.0,17.062327947336925
67,Mediterranean,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,42.0,803000.0,1931.0,21.0
68,Other,Single,Trust,Female,Single Family Residence,58.0,1304000.0,1956.0,20.0
69,Western European,Married,Unknown or not provided,Female,Condominium,75.0,1141000.0,1981.0,17.062327947336925
70,Western European,Separated,Community Property,Female,Single Family Residence,52.0,2414000.0,1954.0,6.0
71,African American,Single,Unknown or not provided,Female,Single Family Residence,32.0,733000.0,1950.0,22.0
72,Western European,Married,Trust,Female,Single Family Residence,78.0,1500000.0,1980.0,21.0
73,Western European,Married,Trust,Female,Single Family Residence,78.0,1500000.0,1980.0,21.0
74,Western European,Married,Trust,Female,Single Family Residence,78.0,1500000.0,1980.0,21.0
75,Western European,Married,Trust,Female,Single Family Residence,78.0,1500000.0,1980.0,21.0
76,Unknown,Unknown,Trustee,Unknown,Single Family Residence,58.477170903599294,973000.0,1944.0,20.0
77,Western European,Unknown,Husband and wife,Male,"Triplex (3 units, any combination)",56.0,870000.0,1952.0,20.0
78,Western European,Married,Trustee,Female,Single Family Residence,86.0,1984000.0,1937.0,20.0
79,East Asian,Married,Trust,Male,Condominium,93.0,1085000.0,1979.0,17.062327947336925
80,Western European,Separated,Trust,Female,Single Family Residence,56.0,998000.0,1947.0,20.0
81,Other,Married,Trustee,Female,Single Family Residence,78.0,1220000.0,1950.0,20.0
82,African American,Single,Single Man,Female,Single Family Residence,79.0,385000.0,1947.0,22.0
83,African American,Single,Single Man,Female,Single Family Residence,79.0,385000.0,1947.0,22.0
84,Western European,Married,Trust,Female,Single Family Residence,89.0,877000.0,1947.0,20.0
85,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,45.0,472000.0,2013.0,3.0
86,Western European,Unknown,Divorced,Female,Single Family Residence,58.0,449000.0,1906.0,20.0
87,Hispanic,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Duplex (2 units, any combination)",59.0,723000.0,1921.0,20.0
88,Hispanic,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,68.0,549000.0,1949.0,20.0
89,Western European,Single,Unmarried Man,Female,Single Family Residence,78.0,579000.0,1923.0,7.0
90,Western European,Single,Unknown or not provided,Female,"Duplex (2 units, any combination)",61.0,491000.0,1931.0,20.0
91,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,61.0,629000.0,1922.0,21.0
92,African American,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,58.0,310000.0,1938.0,23.0
93,Hispanic,Married,Trust,Female,Single Family Residence,59.0,515000.0,1940.0,20.0
94,African American,Unknown,Single Woman,Female,Single Family Residence,38.0,370000.0,2008.0,8.0
95,African American,Single,Unmarried Woman,Female,Single Family Residence,62.0,392000.0,1937.0,20.0
96,African American,Married,Widow,Female,Single Family Residence,78.0,320000.0,1945.0,20.0
97,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,58.477170903599294,432000.0,1940.0,16.0
98,African American,Unknown,Unknown or not provided,Male,Single Family Residence,58.477170903599294,350000.0,1921.0,3.0
99,Western European,Unknown,Husband and wife,Female,Single Family Residence,51.0,314000.0,1926.0,20.0
100,Hispanic,Married,Separate Estate/Property,Male,Single Family Residence,75.0,380000.0,1922.0,20.0
101,Hispanic,Single,Single Man,Female,Single Family Residence,40.0,301000.0,1923.0,23.0
102,Western European,Married,Living Trust,Male,Single Family Residence,54.0,331000.0,1926.0,20.0
103,Western European,Single,Trust,Female,Single Family Residence,70.0,196000.0,1938.0,10.0
104,Hispanic,Single,Unmarried Man,Male,Single Family Residence,53.0,313000.0,1917.0,20.0
105,Hispanic,Single,Single Woman,Male,Single Family Residence,51.0,407000.0,1908.0,20.0
106,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,26.0,432000.0,1936.0,20.0
107,African American,Separated,Trust,Female,Single Family Residence,102.0,373000.0,1946.0,22.0
108,East Asian,Separated,Single Woman,Male,Single Family Residence,41.0,464000.0,1954.0,22.0
109,Hispanic,Unknown,Unmarried Man,Unknown,Single Family Residence,41.0,498000.0,1948.0,20.0
110,Hispanic,Married,Separate Estate/Property,Male,"Duplex (2 units, any combination)",67.0,523000.0,1928.0,20.0
111,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,50.0,304000.0,1941.0,21.0
112,Hispanic,Married,Separate Estate/Property,Male,Single Family Residence,39.0,243000.0,1923.0,20.0
113,Hispanic,Unknown,Unknown or not provided,Male,Single Family Residence,58.477170903599294,415000.0,1929.0,20.0
114,Hispanic,Single,Separate Estate/Property,Female,Single Family Residence,56.0,280000.0,1958.0,23.0
115,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,47.0,299000.0,1923.0,20.0
116,Hispanic,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,67.0,317000.0,1957.0,20.0
117,Hispanic,Unknown,Single Man,Male,Single Family Residence,58.477170903599294,340000.0,1925.0,7.0
118,Hispanic,Single,Separate Estate/Property,Male,Single Family Residence,46.0,453000.0,1948.0,22.0
119,Hispanic,Single,Living Trust,Male,Single Family Residence,50.0,666000.0,1924.0,20.0
120,African American,Married,Unknown or not provided,Male,Single Family Residence,46.0,512000.0,1912.0,2.0
121,Western European,Single,Unknown or not provided,Female,Single Family Residence,62.0,625000.0,1929.0,20.0
122,Hispanic,Married,Separate Estate/Property,Female,Single Family Residence,50.0,452000.0,1921.0,21.0
123,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,40.0,309000.0,1981.0,20.0
124,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,69.0,939000.0,1908.0,19.0
125,African American,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,35.0,592000.0,1923.0,20.0
126,Western European,Married,Unmarried Woman,Female,Single Family Residence,61.0,655000.0,1923.0,9.0
127,Hispanic,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,52.0,335000.0,1999.0,17.0
128,African American,Married,Unknown or not provided,Female,Single Family Residence,75.0,748000.0,1936.0,20.0
129,African American,Single,Trustee,Unknown,Single Family Residence,55.0,542000.0,1929.0,20.0
130,Western European,Single,Single Woman,Female,"Triplex (3 units, any combination)",76.0,709000.0,1936.0,20.0
131,African American,Married,Trustee,Female,Single Family Residence,79.0,561000.0,1944.0,20.0
132,Hispanic,Unknown,Unmarried Man,Female,Single Family Residence,58.477170903599294,838000.0,2007.0,8.0
133,Hispanic,Married,Unknown or not provided,Unknown,Single Family Residence,42.0,713000.0,1937.0,21.0
134,Scandinavian,Unknown,Separate Estate/Property,Female,Single Family Residence,58.477170903599294,653000.0,1910.0,20.0
135,African American,Married,Trustee,Male,Single Family Residence,64.0,894000.0,1948.0,20.0
136,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,88.0,386000.0,1923.0,20.0
137,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,58.477170903599294,294000.0,1924.0,4.0
138,Western European,Married,Unknown or not provided,Female,Single Family Residence,64.0,370000.0,1938.0,21.0
139,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,58.477170903599294,491000.0,1944.0,21.0
140,African American,Single,Trust,Female,Single Family Residence,53.0,617000.0,1926.0,20.0
141,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,58.477170903599294,284000.0,1928.0,20.0
142,African American,Unknown,Unmarried Woman,Female,Single Family Residence,41.0,626000.0,1941.0,20.0
143,Hispanic,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,54.0,407000.0,1939.0,22.0
144,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,36.0,413000.0,1949.0,22.0
145,African American,Married,Single Woman,Female,"Duplex (2 units, any combination)",61.0,372000.0,1904.0,15.0
146,Unknown,Unknown,Single Man,Unknown,Single Family Residence,58.477170903599294,255000.0,1923.0,20.0
147,Hispanic,Unknown,Unknown or not provided,Female,"Duplex (2 units, any combination)",58.477170903599294,478000.0,1946.0,22.0
148,Hispanic,Married,Trustee,Male,Single Family Residence,71.0,381000.0,1914.0,23.0
149,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,58.477170903599294,698000.0,2009.0,17.062327947336925
150,Western European,Married,Trust,Female,Single Family Residence,65.0,1811000.0,1926.0,20.0
151,Jewish,Separated,Joint Tenant/Joint Tenant with right of Survivorship,Female,Condominium,50.0,779000.0,1993.0,17.062327947336925
152,Hispanic,Married,Husband and wife,Female,"Duplex (2 units, any combination)",61.0,570000.0,1908.0,0.0
153,Mediterranean,Unknown,Unknown or not provided,Female,Single Family Residence,58.477170903599294,1236000.0,1950.0,21.0
154,Hispanic,Married,Survivor,Female,Single Family Residence,53.0,358000.0,1964.0,20.0
155,Hispanic,Separated,Unknown or not provided,Female,Single Family Residence,83.0,401000.0,1953.0,17.0
156,Western European,Married,Unknown or not provided,Female,Single Family Residence,45.0,1064000.0,1931.0,21.0
157,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,26.0,371000.0,1919.0,16.0
158,Eastern European,Married,Unknown or not provided,Female,Single Family Residence,67.0,983000.0,1928.0,21.0
159,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,65.0,614000.0,1921.0,21.0
160,African American,Single,Unmarried Woman,Female,Single Family Residence,66.0,384000.0,1924.0,13.0
161,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,74.0,801000.0,1925.0,3.0
162,Other,Married,Single Woman,Female,Single Family Residence,71.0,767000.0,1923.0,20.0
163,Hispanic,Separated,Trustee,Female,Single Family Residence,70.0,465000.0,1924.0,0.0
164,Hispanic,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,56.0,721000.0,1923.0,21.0
165,Hispanic,Married,Husband and wife,Female,Single Family Residence,50.0,722000.0,1927.0,20.0
166,Western European,Unknown,Single Woman,Female,Single Family Residence,64.0,806000.0,1923.0,6.0
167,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,49.0,1200000.0,1930.0,20.0
168,Hispanic,Separated,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,67.0,644000.0,1947.0,21.0
169,Western European,Married,Separate Estate/Property,Male,Single Family Residence,41.0,731000.0,1912.0,21.0
170,East Asian,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,43.0,967000.0,1963.0,11.0
171,Western European,Married,Husband and wife,Male,Single Family Residence,67.0,839000.0,1963.0,21.0
172,Mediterranean,Single,Single Man,Female,Single Family Residence,44.0,607000.0,1921.0,21.0
173,Hispanic,Separated,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,67.0,644000.0,1947.0,21.0
174,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,58.477170903599294,740000.0,1942.0,0.0
175,Western European,Single,Living Trust,Male,Single Family Residence,82.0,838000.0,1925.0,2.0
176,Other,Single,Unknown or not provided,Female,Single Family Residence,47.0,709000.0,1926.0,21.0
177,Hispanic,Married,Husband and wife,Female,Single Family Residence,66.0,285000.0,1924.0,20.0
178,Western European,Married,Husband and wife,Male,Single Family Residence,62.0,334000.0,1922.0,20.0
179,Hispanic,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,48.0,275000.0,1909.0,21.0
180,Western European,Single,Divorced,Female,Single Family Residence,70.0,361000.0,1940.0,21.0
181,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,58.477170903599294,345000.0,2009.0,7.0
182,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,65.0,299000.0,1926.0,20.0
183,Western European,Single,Single Man,Female,Single Family Residence,87.0,555000.0,1917.0,19.0
184,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,58.477170903599294,430000.0,1997.0,19.0
185,East Asian,Married,Trust,Female,Single Family Residence,63.0,940000.0,1963.0,20.0
186,Mediterranean,Single,Living Trust,Male,Single Family Residence,73.0,814000.0,1937.0,9.0
187,Hispanic,Married,Single Woman,Female,Single Family Residence,50.0,838000.0,1922.0,21.0
188,Jewish,Single,Separate Estate/Property,Female,Single Family Residence,69.0,1185000.0,1907.0,20.0
189,Hispanic,Single,Tenants in Common,Male,Single Family Residence,59.0,466000.0,1941.0,20.0
190,Hispanic,Married,Unmarried Woman,Female,Single Family Residence,49.0,361000.0,1923.0,1.0
191,Other,Married,Husband and wife,Female,Single Family Residence,59.0,639000.0,1924.0,21.0
192,Jewish,Married,Trust,Female,Single Family Residence,62.0,789000.0,1924.0,20.0
193,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,32.0,836000.0,1921.0,21.0
194,Other,Unknown,Revocable Trust,Male,Single Family Residence,59.0,599000.0,1925.0,21.0
195,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,58.477170903599294,663000.0,1907.0,0.0
196,Western European,Married,Trust,Male,Single Family Residence,37.0,2508000.0,1928.0,21.0
197,Hispanic,Married,Husband and wife,Female,Single Family Residence,66.0,987000.0,1950.0,18.0
198,Hispanic,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,64.0,1179000.0,1971.0,20.0
199,Western European,Married,Unknown or not provided,Female,Single Family Residence,77.0,1071000.0,1968.0,20.0
200,Hispanic,Married,Single Woman,Female,Single Family Residence,83.0,891000.0,1951.0,0.0
201,Eastern European,Single,Single / Unmarried,Female,Single Family Residence,58.0,988000.0,1942.0,20.0
202,African American,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,41.0,415000.0,1913.0,13.0
203,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,65.0,371000.0,1921.0,21.0
204,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,72.0,381000.0,1922.0,20.0
205,East Asian,Single,Trustee,Female,Single Family Residence,54.0,1985000.0,1958.0,21.0
206,Hispanic,Single,Separate Estate/Property,Male,Single Family Residence,67.0,380000.0,1920.0,21.0
207,Western European,Married,Trustee,Male,Single Family Residence,71.0,1600000.0,1921.0,20.0
208,African American,Married,Single Man,Female,Single Family Residence,36.0,320000.0,1944.0,21.0
209,African American,Married,Single Man,Male,Single Family Residence,47.0,477000.0,1929.0,20.0
210,African American,Married,Single Man,Unknown,Single Family Residence,48.0,481000.0,1930.0,0.0
211,Hispanic,Married,Trustee,Female,"Duplex (2 units, any combination)",78.0,785000.0,1940.0,21.0
212,East Asian,Unknown,Trust,Female,Single Family Residence,74.0,799000.0,1937.0,21.0
213,Hispanic,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,63.0,859000.0,1960.0,21.0
214,Western European,Married,Unknown or not provided,Female,Single Family Residence,45.0,1064000.0,1931.0,21.0
215,African American,Single,Trust,Female,Single Family Residence,93.0,731000.0,1942.0,22.0
216,Hispanic,Married,Widow,Male,Single Family Residence,73.0,764000.0,1924.0,20.0
217,Eastern European,Single,Single Man,Male,Single Family Residence,51.0,680000.0,1911.0,4.0
218,Unknown,Unknown,Community Property,Unknown,"Duplex (2 units, any combination)",58.477170903599294,1149000.0,1937.0,20.0
219,Mediterranean,Single,Single Man,Male,Condominium,52.0,476000.0,1972.0,17.062327947336925
220,Other,Unknown,Unknown or not provided,Female,Single Family Residence,58.477170903599294,705000.0,1928.0,20.0
221,Unknown,Unknown,Trust,Unknown,Apartment house (5+ units),58.477170903599294,1572000.0,1969.0,17.0
222,African American,Unknown,Tenants in Common,Unknown,Single Family Residence,58.477170903599294,1329000.0,1945.0,4.0
223,Other,Unknown,Unknown or not provided,Female,Single Family Residence,58.477170903599294,705000.0,1928.0,20.0
224,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,58.477170903599294,583000.0,1986.0,17.062327947336925
225,East Asian,Unknown,Unknown or not provided,Female,Condominium,58.477170903599294,637000.0,1964.0,17.062327947336925
226,Hispanic,Unknown,Personal Trust,Female,Single Family Residence,58.477170903599294,1491000.0,1929.0,20.0
227,Unknown,Unknown,Trustee,Unknown,"Quadplex (4 Units, Any Combination)",58.477170903599294,1651000.0,1928.0,20.0
228,East Asian,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,Condominium,58.477170903599294,768000.0,2008.0,17.062327947336925
229,East Asian,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,Condominium,58.477170903599294,768000.0,2008.0,17.062327947336925
230,Hispanic,Married,Husband and wife,Female,Single Family Residence,57.0,1554000.0,1936.0,20.0
231,Other,Single,Community Property,Female,Condominium,36.0,782000.0,1974.0,17.062327947336925
232,Hispanic,Unknown,Unknown or not provided,Male,Single Family Residence,58.477170903599294,416000.0,1940.0,20.0
233,Western European,Married,Trustee,Male,Single Family Residence,52.0,2225000.0,1969.0,14.0
234,East Asian,Unknown,Unknown or not provided,Male,Condominium,58.477170903599294,368000.0,1994.0,17.062327947336925
235,East Asian,Married,Unknown or not provided,Male,Condominium,44.0,834000.0,2008.0,17.062327947336925
236,Southeast Asian,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,39.0,1195000.0,1948.0,20.0
237,Jewish,Married,Unknown or not provided,Female,Single Family Residence,101.0,864000.0,1946.0,20.0
238,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,58.477170903599294,971000.0,1952.0,20.0
239,Other,Unknown,Separate Estate/Property,Female,Single Family Residence,39.0,1138000.0,1922.0,19.0
240,East Asian,Unknown,Community Property,Female,Single Family Residence,46.0,1581000.0,1912.0,2.0
241,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),58.477170903599294,1409000.0,1959.0,20.0
242,Western European,Married,Living Trust,Female,Single Family Residence,40.0,822000.0,1946.0,21.0
243,Western European,Married,Unknown or not provided,Female,Single Family Residence,76.0,961000.0,1948.0,20.0
244,Scandinavian,Married,Trustee,Female,Single Family Residence,99.0,1244000.0,1950.0,16.0
245,Western European,Married,Husband and wife,Female,Single Family Residence,59.0,1478000.0,1947.0,20.0
246,East Asian,Single,Unknown or not provided,Female,Single Family Residence,71.0,1360000.0,1964.0,23.0
247,Western European,Unknown,Trustee,Female,Single Family Residence,40.0,1704000.0,1938.0,20.0
248,Other,Married,Trustee,Female,Single Family Residence,57.0,1772000.0,1923.0,21.0
249,Jewish,Married,Community Property,Male,Single Family Residence,74.0,2164000.0,1961.0,9.0
250,Middle Eastern,Single,Single Man,Female,Condominium,50.0,2951000.0,1990.0,20.0
251,Western European,Unknown,Personal Trust,Female,Single Family Residence,48.0,1023000.0,1948.0,21.0
252,Polynesian,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,48.0,933000.0,1933.0,20.0
253,Western European,Married,Trust,Male,Single Family Residence,40.0,2562000.0,1950.0,20.0
254,Western European,Single,Unknown or not provided,Female,Single Family Residence,40.0,1767000.0,1947.0,20.0
255,Scandinavian,Unknown,Trustee,Female,Single Family Residence,31.0,1638000.0,1948.0,11.0
256,East Asian,Unknown,Unknown or not provided,Female,Condominium,40.0,944000.0,2007.0,17.062327947336925
257,Western European,Married,Unknown or not provided,Male,Single Family Residence,103.0,1206000.0,1935.0,20.0
258,Unknown,Unknown,Trust,Unknown,Single Family Residence,58.477170903599294,1638000.0,1947.0,20.0
259,Western European,Married,Trustee,Female,Single Family Residence,78.0,1284000.0,1953.0,21.0
260,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Condominium,58.477170903599294,736000.0,2008.0,17.062327947336925
261,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,43.0,1658000.0,1941.0,20.0
262,Eastern European,Single,Single Woman,Female,Single Family Residence,42.0,819000.0,1939.0,8.0
263,Unknown,Unknown,Trust,Unknown,Condominium,58.477170903599294,761000.0,1964.0,17.062327947336925
264,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,44.0,1271000.0,1927.0,20.0
265,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,58.477170903599294,1330000.0,1951.0,20.0
266,Western European,Single,Trustee,Female,Single Family Residence,39.0,1674000.0,1978.0,20.0
267,Western European,Married,Community Property,Female,Single Family Residence,62.0,1665000.0,1953.0,20.0
268,Mediterranean,Unknown,Trust,Male,Single Family Residence,58.477170903599294,1435000.0,1948.0,20.0
269,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,58.477170903599294,1518000.0,1953.0,17.0
270,Western European,Single,Trust,Female,Single Family Residence,64.0,740000.0,1987.0,20.0
271,Western European,Married,Trustee,Female,Single Family Residence,78.0,1400000.0,1929.0,20.0
272,Eastern European,Unknown,Unknown or not provided,Unknown,Single Family Residence,35.0,1379000.0,1953.0,20.0
273,Unknown,Unknown,Trust,Unknown,Apartment house (5+ units),58.477170903599294,726000.0,1972.0,20.0
274,Western European,Unknown,Unmarried Man,Female,"Triplex (3 units, any combination)",34.0,2101000.0,1937.0,20.0
275,Western European,Married,Community Property,Male,Single Family Residence,72.0,1596000.0,1947.0,21.0
276,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,58.477170903599294,889000.0,1940.0,20.0
277,Unknown,Unknown,Undivided Interest,Unknown,Condominium,58.477170903599294,673000.0,2005.0,17.062327947336925
278,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,58.477170903599294,1735000.0,1927.0,21.0
